"CountryName","CountryCode","Date","S1_School closing","S1_IsGeneral","S1_Notes","S2_Workplace closing","S2_IsGeneral","S2_Notes","S3_Cancel public events","S3_IsGeneral","S3_Notes","S4_Close public transport","S4_IsGeneral","S4_Notes","S5_Public information campaigns","S5_IsGeneral","S5_Notes","S6_Restrictions on internal movement","S6_IsGeneral","S6_Notes","S7_International travel controls","S7_Notes","S8_Fiscal measures","S8_Notes","S9_Monetary measures","S9_Notes","S10_Emergency investment in health care","S10_Notes","S11_Investment in Vaccines","S11_Notes","ConfirmedCases","ConfirmedDeaths","StringencyIndex","...35"
"Seychelles","SYC",20200314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syria","SYR",20200314,2,1,"https://web.archive.org/save/https://www.sana.sy/en/?p=188258 'The precautionary steps, included suspending universities, schools, and institutes as of 14/03/2020 to 02/04/2020, reducing in work hours at administrative public sector establishments to around 40%, suspending handprint sign-in for a month.'",0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,0,NA,NA,2,"'implementing preemptive quarantine procedures for 14 days for the arrivals from these countries [in which a state of epidemic is declared].' - phrasing is unclear on whether it's an actual ban ('suspend traveling to and from') or quarantine; since on Mar 20 there was a declaration of a ban, I define this stage as quarantine (Ben). https://www.sana.sy/en/?p=187796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA
"Thailand","THA",20200314,0,NA,NA,0,NA,NA,2,0,NA,0,NA,NA,1,1,NA,0,NA,NA,2,"https://ddc.moph.go.th/viralpneumonia/eng/file/situation/situation-no71-140363_1.pdf",0,NA,1,NA,0,NA,0,NA,82,1,33,NA
"Trinidad and Tobago","TTO",20200314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA
"Tunisia","TUN",20200314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA
"Turkey","TUR",20200314,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"Tanzania","TZA",20200314,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,"'The Minister for Health, Community Development, Gender, Elderly and Children, Ms Ummy Mwalimu recently said authorities have expanded thermal screening facilities at all major airports.
The minister revealed that screening exercises for incoming passengers are conducted in major airports--Julius Nyerere International Airport (JNIA), Kilimanjaro Airport (KIA) and Mwanza Airport.
The minister said about 140 medical equipment had been installed at all major airports, borders and ports, and that medical experts have been trained to handle the screening process to reduce the risk of transmission from persons jetting in who might be infected.' -- https://allafrica.com/stories/202003140021.html",0,NA,0,NA,0,NA,0,NA,NA,NA,5,NA
"Uganda","UGA",20200314,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,0,NA,NA,2,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,24,NA
"Ukraine","UKR",20200314,2,1,"Official Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2,1,"Prohibition on work of catering establishments (restaurants, cafes, etc.), shopping and entertainment centers, other entertainment establishments, fitness centers, cultural establishments, commercial and household services. 
Official Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2,1,"Prohibition on events with more than 200 participants; sports events only under approval of international organizations with online viewers.

Official link: https://www.kmu.gov.ua/news/uryad-prijnyav-nizku-rishen-shcho-mayut-ubezpechiti-ukrayinciv-vid-covid-19-11-03-20",2,0,"Closing underground in Kyiv, Dnipro and Kharkiv.
Link: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",1,1,NA,2,1,NA,3,"Official statement: https://www.kmu.gov.ua/news/uryad-timchasovo-zaboroniv-vyizd-v-ukrayinu-inozemciv-ta-zakriv-mizhnarodne-pasazhirske-aviaspoluchennya",NA,NA,NA,NA,3508771,"https://www.kmu.gov.ua/news/uryad-prijnyav-nizku-rishen-shcho-mayut-ubezpechiti-ukrayinciv-vid-covid-19-11-03-20?fbclid=IwAR0zNCHFO4amIoUa4NrZv6UEQaiJiU7PsgJ3WGMgyBNdFVbAvA9aAtoxAag",NA,NA,NA,NA,95,NA
"United States","USA",20200314,2,0,NA,0,0,NA,2,0,"https://nypost.com/2020/03/12/california-governor-calls-for-all-public-gatherings-to-be-canceled-due-to-coronavirus/",0,0,NA,0,0,NA,1,1,NA,3,"https://www.bbc.co.uk/news/world-us-canada-51883728",0,NA,1.25,"https://www.federalreserve.gov/monetarypolicy/openmarket.htm",NA,NA,NA,NA,2174,47,43,NA
"Venezuela","VEN",20200314,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,7,NA
"Vietnam","VNM",20200314,2,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,"https://ncov.moh.gov.vn/web/guest/-/bo-y-te-ra-ap-phich-to-roi-truc-quan-moi-ve-phong-chong-dich-benh-covid-19

'
The Ministry of Health has issued new posters and visual leaflets on the prevention of COVID-19'",2,0,NA,3,"'It halted all flights to and from China on February 1 and schools in Vietnam‚Äôs two biggest cities, Hanoi and Ho Chi Minh City, and most other provinces were told to remain closed after Tet.'

https://www.ft.com/content/0cc3c956-6cb2-11ea-89df-41bea055720b",NA,NA,NA,NA,NA,NA,NA,NA,49,0,52,NA
"South Africa","ZAF",20200314,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,0,NA,NA,1,NA,0,NA,6,NA,0,NA,0,NA,24,0,19,NA
"Zimbabwe","ZWE",20200314,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"Taiwan","TWN",20200314,0,NA,NA,0,NA,NA,1,1,NA,0,NA,NA,1,1,"https://ocgptweb.azurewebsites.net/View?param=Filter
'This trend of fast response continued after Taiwan activated its Central Epidemic Command Center (CECC), which serves as a coordinator of all epidemic responses and updates the public about COVID-19.' -one of the aims of CECC is to give massive information campaigns.",0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,33,NA
"Aruba","ABW",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"All inbound international flights (Aruba residents and permanent residents exempt)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","AFG",20200315,2,1,"https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures",NA,NA,NA,2,0,"All public gatherings in Herat were banned. 

https://reliefweb.int/sites/reliefweb.int/files/resources/20200309-sitrep-covid-19.pdf",NA,NA,NA,1,1,"https://moph.gov.af/en/moph-held-emergency-meeting-international-health-partners-fight-against-spread-and-control-covid-19",0,1,NA,2,"https://moph.gov.af/en/moph-held-emergency-meeting-international-health-partners-fight-against-spread-and-control-covid-19",0,NA,NA,NA,0,NA,0,NA,10,0,48,NA
"Angola","AGO",20200315,0,NA,NA,0,1,NA,0,1,NA,0,1,NA,0,1,NA,0,1,NA,3,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,14,NA
"Albania","ALB",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,1,NA,NA
"United Arab Emirates","ARE",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0,NA,NA
"Argentina","ARG",20200315,0,NA,NA,0,NA,NA,2,1,NA,0,NA,NA,1,1,NA,0,NA,NA,2,NA,0,NA,38,"http://www.bcra.gov.ar/Institucional/Tasa_de_politica_monetaria.asp",0,NA,0,NA,45,2,38,NA
"Armenia","ARM",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,NA,NA
"Antigua and Barbuda","ATG",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"Australia","AUS",20200315,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,0,NA,NA,3,NA,0,NA,0.5,"https://www.rba.gov.au/statistics/cash-rate/",0,NA,0,NA,249,3,29,NA
"Austria","AUT",20200315,2,1,NA,1,1,NA,2,1,NA,0,NA,NA,1,1,NA,2,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,655,1,76,NA
"Azerbaijan","AZE",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,NA,NA
"Belgium","BEL",20200315,2,1,NA,2,1,NA,2,1,NA,0,1,"'These measures are in effect from Friday midnight (march 13th) until 3 April (...)Regarding public transport: Public transport will continue to function normally, but trips should be limited to only those that are necessary.' (https://www.belgium.be/en/news/2020/coronavirus_phase_2_maintained_transition_federal_phase_and_additional_measures)",1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous rv©pondons tous les jours v† vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily.",0,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,689,4,62,NA
"Burkina Faso","BFA",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA
"Bangladesh","BGD",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA
"Bulgaria","BGR",20200315,2,1,NA,1,1,NA,2,1,NA,0,NA,NA,1,1,NA,2,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,41,2,71,NA
"Bahrain","BHR",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,0,NA,NA
"Belize","BLZ",20200315,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,0,NA,NA,3,"'Nationals and persons who have traveled within the last 30 days from China, Hong Kong, Iran, Japan, South Korea, and Europe will be prohibited entry into Belize.' http://health.gov.bz/www/component/content/article/177-general-health/1022-ministry-of-health-advisory-no-11-update-on-covid-19",0,NA,2.3,NA,0,NA,0,NA,NA,NA,29,NA
"Bermuda","BMU",20200315,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA
"Bolivia","BOL",20200315,2,1,NA,0,NA,NA,2,1,NA,0,NA,NA,1,NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,50,NA
"Brazil","BRA",20200315,2,0,NA,1,0,NA,2,0,NA,0,NA,NA,1,1,NA,1,0,NA,2,NA,0,NA,4.25,NA,0,NA,0,NA,121,0,52,NA
"Barbados","BRB",20200315,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA
"Brunei","BRN",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,NA,NA
"Bhutan","BTN",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"Botswana","BWA",20200315,0,1,"President Masisi announced school closures on 19/3/2020 to begin the next day, the 20/3/2020. https://www.facebook.com/BotswanaGovernment/posts/2832225860193387",0,NA,NA,0,NA,NA,0,NA,NA,1,1,"Facebook page (@COVID19.MOHW.BW)",0,NA,NA,1,"Self referral screening from December",0,NA,4.75,"https://tradingeconomics.com/botswana/interest-rate",0,NA,0,NA,NA,NA,19,NA
"Canada","CAN",20200315,2,0,NA,0,NA,NA,1,0,NA,0,NA,NA,1,1,NA,0,NA,NA,1,NA,0,NA,1.25,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",NA,NA,200050950,NA,244,1,33,NA
"Switzerland","CHE",20200315,2,1,"'On March 13, the Swiss government announced the temporary closure of schools and universities nationwide to slow the spread of the novel coronavirus.' https://www.swissinfo.ch/eng/covid-19_switzerland-closes-its-schools-to-slow-virus-spread/45614324",0,NA,NA,1,1,"large events of >1,000 people banned. Cantons decide whether to allow smaller events. https://www.admin.ch/gov/en/start/documentation/media-releases.msg-id-78289.html",1,1,"Recommend closing nonessential (e.g. tourist) routes. international routes will stop at the border stations. https://www.bag.admin.ch/dam/bag/en/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/covid-19-empfehlungen-oev.pdf.download.pdf/covid-19-empfehlungen-oev-en.pdf",1,1,"'Protect yourself and others' https://web.archive.org/web/20200304163343/https://foph-coronavirus.ch/",0,1,NA,3,"'As of 13 March, the Swiss authorities announced that entry into Switzerland from Italy will be not be permitted, with only limited exemptions for those transiting, Swiss citizens and Swiss resident permit holders, and those with ‚Äúcompelling reasons‚Äù to enter.' https://web.archive.org/web/20200318152636/https://www.independent.co.uk/travel/news-and-advice/coronavirus-travel-advice-spain-france-switzerland-austria-slovenia-latest-a9389576.html",0,NA,-0.75,NA,0,NA,0,NA,1359,11,62,NA
"Chile","CHL",20200315,0,0,"On 15/03/20 The government announced two week long school closures due to Coronavirus, applicable to all kindergartens, munici",0,0,NA,0,0,NA,0,NA,"https://cdn.digital.gob.cl/filer_public/4e/e7/4ee75fd1-5eef-4bb1-befc-8ea11fd38c7f/instructivo_salvoconducto.pdf",1,1,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,61,0,14,NA
"China","CHN",20200315,2,1,NA,2,0,NA,1,0,NA,2,0,NA,1,1,NA,1,0,NA,2,NA,1.29e+11,NA,4.05,NA,0,NA,NA,NA,80995,3203,67,NA
"Cote d'Ivoire","CIV",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA
"Cameroon","CMR",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA
"Democratic Republic of Congo","COD",20200315,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,2,NA,0,NA,0,NA,NA,NA,0,NA,2,0,10,NA
"Colombia","COL",20200315,0,NA,NA,1,1,"
Since February 24, the Labour Ministry identified three kind of workers with risk of exposition to the COVID-19. For that reason, the Ministry gave some general guidelines that employers and
 employees should follow to prevention contagion (see Circular 017 - 2020) http://www.bogotajuridica.gov.co/sisjur/normas/Norma1.jsp?i=90795. Later, on March 10, the Labour Ministry promoted public and private entities to: i) authorize virtual job; ii) adopt
 flexible schedules; and, iii) diminish as most as possible the number of face-to-face meetings (see with the Circular 018 -2020). http://www.bogotajuridica.gov.co/sisjur/normas/Norma1.jsp?i=91129",0,NA,NA,0,NA,NA,1,1,"https://www.minsalud.gov.co/salud/publica/PET/Paginas/Covid-19_copia.aspx. This first press release documented by the Ministry of Health and Social Protection was the 22 of January 2020.",0,NA,NA,0,NA,0,NA,4.25,NA,0,NA,0,NA,34,0,24,NA
"Costa Rica","CRI",20200315,0,NA,NA,2,1,NA,2,1,"Health Ministery declares that discos, cassinos and bars must be shut https://www.elmundo.cr/costa-rica/ministerio-de-salud-an",0,NA,NA,1,1,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27,0,43,NA
"Cuba","CUB",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA
"Cyprus","CYP",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,NA,NA
"Czech Republic","CZE",20200315,2,1,NA,2,0,NA,2,1,NA,0,NA,NA,1,1,NA,0,NA,NA,2,NA,0,NA,2,NA,0,NA,0,NA,214,0,62,NA
"Germany","DEU",20200315,2,0,NA,0,0,NA,2,0,NA,0,NA,"Germany's transport minister: No closures of public transit; https://www.welt.de/politik/deutschland/article206558389/Corona-Wie-der-oeffentliche-Nahverkehr-auf-die-Epidemie-reagiert.html",1,1,NA,0,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,3795,8,38,NA
"Denmark","DNK",20200315,2,1,NA,2,1,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,827,0,67,NA
"Dominican Republic","DOM",20200315,0,0,NA,0,0,NA,0,0,NA,0,NA,NA,1,1,"The 'National Plan for Orientation' was released on the second of march 2020. https://www.resumendesalud.net/60-infectologia/19800-cronologia-del-coronavirus-en-rep-d",0,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,11,0,14,NA
"Algeria","DZA",20200315,2,1,"https://web.archive.org/save/https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures",0,NA,NA,0,NA,"https://web.archive.org/save/https://www.bbc.co.uk/news/topics/cp7r8vglgyet/algeria",0,NA,NA,0,NA,NA,0,NA,NA,1,"Entry denied to people with symptoms

https://web.archive.org/web/20200330230505/https://data.humdata.org/dataset/acaps-covid19-government-measures-dataset",0,NA,3.75,"https://tradingeconomics.com/algeria/interest-rate",0,NA,0,NA,37,2,19,NA
"Ecuador","ECU",20200315,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1,"https://www.salud.gob.ec/msp-estudia-caso-sospechoso-de-coronavirus-en-ecuador/. https://www.salud.gob.ec/comunicado-oficial-5/",0,0,NA,3,"The Government of Ecuador implemented a partial ban of the borders, taking force from the 15 of March [https://www.eluniverso.",0,NA,0,NA,0,NA,0,NA,28,2,29,NA
"Egypt","EGY",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,2,NA,NA
"Spain","ESP",20200315,2,0,NA,2,0,"Closure of certain workplaces: 'Bars, restaurants, and shops selling anything but food and other staples must shut down. All leisure and sports activities also have to close, including cinemas, theaters, swimming pools or football grounds.' https://www.euractiv.com/section/coronavirus/news/spain-goes-under-lockdown-to-fight-coronavirus/",2,1,NA,1,1,"Reduced public transit to 50% -- https://www.lamoncloa.gob.es/lang/en/gobierno/news/paginas/2020/20200315covid19-ministers.aspx",1,1,"https://www.lamoncloa.gob.es/lang/en/gobierno/news/paginas/2020/20200315covid19-campaign.aspx",2,1,NA,3,NA,0,NA,0,NA,0,NA,0,NA,5753,136,86,NA
"Estonia","EST",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,0,NA,NA
"Ethiopia","ETH",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"Finland","FIN",20200315,0,NA,NA,1,1,NA,1,1,NA,0,NA,"No information on restricting public transport on the governmental website (https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/hallitus-totesi-suomen-olevan-poikkeusoloissa-koronavirustilanteen-vuoksi) 

However, public transport is limited, for instance in Helsinki:
'Public transport is operating in the Helsinki region but services are reduced. We have implemented an enhanced cleaning regime of public transport vehicles' 
(https://www.hsl.fi/en/news/2020/public-transport-and-coronavirus-updated-26-march-19400)",1,1,"Information points at airports and ports on the 4th of March 2020. https://valtioneuvosto.fi/en/article/-/asset_publisher/1271139/lentoasemille-ja-satamiin-infopisteet-koronaviruksesta. 
Later on the 12th of March: Government statement: ‚ÄúThe national advisory helpline service will be expanded to meet demand and the number of communications channels will be increased. The National Institute for Health and Welfare (THL) will send an information package on the coronavirus to all households in both official languages of Finland. The resources of the National Institute for Health and Welfare will be increased to ensure that expert work can be carried out and that adequate guidance and support can be offered to the public. A smartphone application providing coronavirus information to the public will also be introduced.‚Äù - https://valtioneuvosto.fi/en/artikkeli/-/asset_publisher/10616/hallitus-paatti-suosituksista-koronaviruksen-leviamisen-hillitsemiseksi",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,0,33,NA
"France","FRA",20200315,1,0,NA,2,0,NA,2,1,NA,0,NA,NA,1,1,NA,1,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,4499,91,57,NA
"Gabon","GAB",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"United Kingdom","GBR",20200315,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,0,NA,NA,0,NA,0,NA,0.25,"https://www.bankofengland.co.uk/boeapps/database/Bank-Rate.asp",0,NA,0,NA,1140,21,14,NA
"Georgia","GEO",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,NA,NA
"Ghana","GHA",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA
"Guinea","GIN",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"Equatorial Guinea","GNQ",20200315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"Greece","GRC",20200315,2,1,"https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures

https://www.theguardian.com/world/2020/mar/12/how-do-coronavirus-containment-measures-vary-across-europe
",0,NA,NA,2,1,"‚ÄúThese measures are as follows: (...) 
- Suspend any conference event on the territory for the next 4 weeks.
- Suspend all school excursions within the country for 2 weeks.
- Hold all sports events behind closed doors for the next 2 weeks.
The measures are effective from Monday, March 9, 2020, and will be re-evaluated before they expire.‚Äù 
(https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6794-anakoinwsh-newn-metrwn-gia-thn-prostasia-ths-dhmosias-ygeias)

‚ÄúThe Government has also banned all large events and conferences for 4 weeks until 5 April‚Äù
(https://www.gov.uk/foreign-travel-advice/greece/coronavirus)",0,NA,"Public transport is limited, but not closed: 

‚ÄúAs you also know, with announcements made this morning, public transport should operate as low as possible.‚Äù (14/03)
(https://eody.gov.gr/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-ekprosopo-toy-ypoyrgeioy-ygeias-gia-to-neo-koronoio-kathigiti-sotiri-tsiodra/)",1,1,"https://government.gov.gr/koronoios-efpathis-omades/ (01/03) 

‚ÄúGreece‚Äôs Health Ministry is stepping up a public information plan about how people can protect themselves from the coronavirus, with seven cases in the country and the European Union raising its alert level to high for the disease, now called Covid-19.
The Health Ministry is putting messages on TV and social media aimed at ensuring that people observe basic hygiene rules, especially washing hands regularly and the right way, to ward off spreading or contracting the disease.‚Äù (03/03)
(https://www.thenationalherald.com/289275/eu-raises-coronavirus-risk-alert-greece-pushes-information-campaign/)

https://government.gov.gr/koronoios-efpathis-omades-na-periorisoun-tis-metakinisis-tous/ (10/03)
",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,3,43,NA
