"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","BEL","Belgium","2007","2007",15954,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","BEL","Belgium","2008","2008",16027,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","BEL","Belgium","2009","2009",15991,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","BEL","Belgium","2010","2010",16041,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","BEL","Belgium","2011","2011",16012,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","BEL","Belgium","2012","2012",15952,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","BEL","Belgium","2013","2013",15739,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","BEL","Belgium","2014","2014",15691,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","BEL","Belgium","2015","2015",15818,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","BEL","Belgium","2016","2016",15691,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","BEL","Belgium","2017","2017",15479,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","BEL","Belgium","2018","2018",15452,"P","Provisional value"
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2000","2000",1832,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2001","2001",2023,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2002","2002",2085,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2003","2003",2020,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2004","2004",1899,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2005","2005",1874,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2006","2006",1898,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2007","2007",1851,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2008","2008",1776,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2009","2009",1846,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2010","2010",1800,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2011","2011",1760,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2012","2012",1759,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2013","2013",1751,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2014","2014",1119,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2015","2015",1159,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2016","2016",1159,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2017","2017",1165,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","BEL","Belgium","2018","2018",1165,"P","Provisional value"
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2000","2000",24829,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2001","2001",24728,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2002","2002",23776,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2003","2003",23698,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2004","2004",21309,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2005","2005",20497,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2006","2006",20156,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2007","2007",19711,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2008","2008",19722,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2009","2009",19229,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2010","2010",18150,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2011","2011",18136,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2012","2012",18032,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2013","2013",17979,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2014","2014",17606,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2015","2015",17200,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2016","2016",16960,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2017","2017",16644,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","BEL","Belgium","2018","2018",16636,"P","Provisional value"
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2000","2000",44074,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2001","2001",43376,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2002","2002",43794,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2003","2003",44041,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2004","2004",46257,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2005","2005",46933,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2006","2006",46853,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2007","2007",46877,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2008","2008",47203,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2009","2009",47193,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2010","2010",48495,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2011","2011",48649,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2012","2012",48445,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2013","2013",48169,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2014","2014",47984,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2015","2015",48553,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2016","2016",48354,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2017","2017",47779,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","BEL","Belgium","2018","2018",47612,"P","Provisional value"
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2000","2000",115829,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2001","2001",114376,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2002","2002",114174,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2003","2003",110637,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2004","2004",109868,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2005","2005",99957,"B","Break"
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2006","2006",98289,"B","Break"
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2007","2007",97460,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2008","2008",94801,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2009","2009",94297,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2010","2010",94702,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2011","2011",96040,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2012","2012",96710,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2013","2013",95409,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2014","2014",94779,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2015","2015",93595,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2016","2016",93715,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2017","2017",92462,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","CAN","Canada","2018","2018",92466,"P","Provisional value"
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2000","2000",106752,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2001","2001",104831,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2002","2002",104185,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2003","2003",100676,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2004","2004",100567,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2005","2005",87917,"B","Break"
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2006","2006",73135,"B","Break"
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2007","2007",72417,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2008","2008",72113,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2009","2009",71318,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2010","2010",71224,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2011","2011",72003,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2012","2012",73039,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2013","2013",72891,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2014","2014",73214,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2015","2015",72447,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2016","2016",73031,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2017","2017",71908,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","CAN","Canada","2018","2018",71909,"P","Provisional value"
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2000","2000",9365,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2001","2001",8860,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2002","2002",8466,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2003","2003",9661,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2004","2004",9871,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2005","2005",9434,"B","Break"
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2006","2006",13220,"B","Break"
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2007","2007",13225,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2008","2008",12990,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2009","2009",12935,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2010","2010",12276,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2011","2011",12389,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2012","2012",12765,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2013","2013",12894,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2014","2014",12541,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2015","2015",12505,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2016","2016",12565,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2017","2017",12574,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","CAN","Canada","2018","2018",12575,"P","Provisional value"
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2000","2000",7019,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2001","2001",7454,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2002","2002",7795,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2003","2003",7469,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2004","2004",6807,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2005","2005",10199,"B","Break"
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2006","2006",21238,"B","Break"
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2007","2007",21083,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2008","2008",18731,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2009","2009",18765,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2010","2010",18997,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2011","2011",19037,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2012","2012",18444,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2013","2013",17829,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2014","2014",16940,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2015","2015",16211,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2016","2016",15913,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2017","2017",15783,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","CAN","Canada","2018","2018",15784,"P","Provisional value"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","CAN","Canada","2006","2006",349,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","CAN","Canada","2007","2007",318,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","CAN","Canada","2008","2008",304,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","CAN","Canada","2009","2009",612,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","CAN","Canada","2010","2010",622,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","CAN","Canada","2011","2011",606,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","CAN","Canada","2012","2012",584,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","CAN","Canada","2013","2013",197,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","CAN","Canada","2014","2014",221,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","CAN","Canada","2015","2015",619,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","CAN","Canada","2016","2016",219,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","CAN","Canada","2017","2017",346,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","CAN","Canada","2018","2018",347,"P","Provisional value"
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","CAN","Canada","2006","2006",97614,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","CAN","Canada","2007","2007",96785,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","CAN","Canada","2008","2008",94126,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","CAN","Canada","2009","2009",93622,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","CAN","Canada","2010","2010",94092,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","CAN","Canada","2011","2011",95430,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","CAN","Canada","2012","2012",96100,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","CAN","Canada","2013","2013",94784,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","CAN","Canada","2014","2014",94150,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","CAN","Canada","2015","2015",92966,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","CAN","Canada","2016","2016",93086,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","CAN","Canada","2017","2017",91837,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","CAN","Canada","2018","2018",91841,"P","Provisional value"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","CAN","Canada","2006","2006",675,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","CAN","Canada","2007","2007",675,,
